order_id,date,month,month_num,quarter,category,product,state,city,quantity,unit_price,discount_pct,revenue,profit,channel,payment,device,returned,rating,cost
ORD10328,2024-09-19,September,9,Q3,Fashion,Saree,Tamil Nadu,Chennai,1,3382,10,3043.8,1843.8,Direct,Credit Card,Desktop,0,4,1200
ORD10329,2024-11-30,November,11,Q4,Home & Kitchen,Pressure Cooker,Punjab,Chandigarh,2,1546,5,2937.4,1337.4,Direct,UPI,Tablet,0,5,1600
ORD10330,2024-03-31,March,3,Q1,Home & Kitchen,Air Fryer,West Bengal,Kolkata,3,3255,0,9765.0,2265.0,Email Campaign,Credit Card,Tablet,0,2,7500
ORD10331,2024-12-11,December,12,Q4,Fashion,Saree,Maharashtra,Mumbai,1,2797,30,1957.9,757.9,Paid Ad,UPI,Tablet,1,5,1200
ORD10332,2024-01-11,January,1,Q1,Fashion,Saree,Rajasthan,Jaipur,1,1597,20,1277.6,77.6,Organic Search,Net Banking,Tablet,0,4,1200
ORD10333,2024-08-14,August,8,Q3,Beauty,Face Serum,Uttar Pradesh,Lucknow,4,407,25,1221.0,21.0,Organic Search,Debit Card,Mobile,0,5,1200
ORD10334,2024-06-14,June,6,Q2,Groceries,Dry Fruits 500g,West Bengal,Kolkata,1,461,10,414.9,64.9,Organic Search,Cash on Delivery,Desktop,0,4,350
ORD10335,2024-10-03,October,10,Q4,Books,UPSC Guide,Tamil Nadu,Chennai,1,563,10,506.7,106.7,Referral,Cash on Delivery,Desktop,0,5,400
ORD10336,2024-05-01,May,5,Q2,Fashion,Saree,Kerala,Kochi,1,2580,0,2580.0,1380.0,Direct,Debit Card,Mobile,0,1,1200
ORD10337,2024-07-10,July,7,Q3,Electronics,Smartwatch,Punjab,Chandigarh,1,4684,20,3747.2,247.2,Email Campaign,Net Banking,Mobile,0,1,3500
ORD10338,2024-01-28,January,1,Q1,Fashion,Kurta Set,Telangana,Hyderabad,1,786,10,707.4,107.4,Referral,UPI,Desktop,0,4,600
ORD10339,2024-02-14,February,2,Q1,Fashion,Saree,Telangana,Hyderabad,1,2832,0,2832.0,1632.0,Organic Search,UPI,Mobile,0,5,1200
ORD10340,2024-10-21,October,10,Q4,Electronics,Earbuds,Rajasthan,Jaipur,2,2525,0,5050.0,2650.0,Referral,Debit Card,Desktop,0,5,2400
ORD10341,2024-04-21,April,4,Q2,Beauty,Face Serum,Karnataka,Bengaluru,1,640,5,608.0,308.0,Paid Ad,Credit Card,Desktop,0,5,300
ORD10342,2024-12-05,December,12,Q4,Fashion,Jeans,Delhi,Delhi,5,913,5,4336.75,336.75,Paid Ad,UPI,Mobile,0,5,4000
ORD10343,2024-04-10,April,4,Q2,Fashion,Saree,West Bengal,Kolkata,4,1636,10,5889.6,1089.6,Social Media,Cash on Delivery,Mobile,0,3,4800
ORD10344,2024-05-06,May,5,Q2,Beauty,Hair Oil,Punjab,Chandigarh,1,338,20,270.4,120.4,Social Media,UPI,Mobile,0,5,150
ORD10345,2024-10-07,October,10,Q4,Fashion,Sneakers,West Bengal,Kolkata,1,3983,20,3186.4,1686.4,Paid Ad,UPI,Mobile,0,3,1500
ORD10346,2024-05-21,May,5,Q2,Electronics,Earbuds,Gujarat,Ahmedabad,1,1753,30,1227.1,27.1,Referral,Debit Card,Mobile,0,5,1200
ORD10347,2024-10-18,October,10,Q4,Electronics,Smartwatch,West Bengal,Kolkata,1,6704,10,6033.6,2533.6,Social Media,UPI,Mobile,0,4,3500
ORD10348,2024-09-15,September,9,Q3,Groceries,Dry Fruits 500g,Karnataka,Bengaluru,5,612,0,3060.0,1310.0,Social Media,UPI,Tablet,0,4,1750
ORD10349,2024-11-16,November,11,Q4,Fashion,Kurta Set,Telangana,Hyderabad,4,663,5,2519.4,119.4,Paid Ad,UPI,Desktop,0,4,2400
ORD10350,2024-08-09,August,8,Q3,Home & Kitchen,Pressure Cooker,Odisha,Bhubaneswar,2,963,10,1733.4,133.4,Email Campaign,Debit Card,Mobile,0,5,1600
ORD10351,2024-05-14,May,5,Q2,Books,UPSC Guide,Delhi,Delhi,1,490,0,490.0,90.0,Organic Search,UPI,Mobile,0,3,400
ORD10352,2024-09-25,September,9,Q3,Home & Kitchen,Air Fryer,Karnataka,Bengaluru,2,3462,0,6924.0,1924.0,Paid Ad,Wallet,Desktop,0,4,5000
ORD10353,2024-10-02,October,10,Q4,Home & Kitchen,Bedsheet Set,West Bengal,Kolkata,1,556,5,528.2,128.2,Paid Ad,UPI,Mobile,0,4,400
ORD10354,2024-05-16,May,5,Q2,Electronics,Smartwatch,West Bengal,Kolkata,3,5219,0,15657.0,5157.0,Social Media,Credit Card,Mobile,0,4,10500
ORD10355,2024-05-12,May,5,Q2,Electronics,Laptop,Delhi,Delhi,1,42716,5,40580.2,5580.2,Organic Search,UPI,Tablet,0,4,35000
ORD10356,2024-10-12,October,10,Q4,Home & Kitchen,Bedsheet Set,Kerala,Kochi,1,1083,5,1028.85,628.85,Referral,UPI,Desktop,0,5,400
ORD10357,2024-09-19,September,9,Q3,Groceries,Dry Fruits 500g,Rajasthan,Jaipur,1,680,5,646.0,296.0,Paid Ad,Credit Card,Mobile,0,4,350
ORD10358,2024-01-02,January,1,Q1,Beauty,Hair Oil,Kerala,Kochi,3,248,10,669.6,219.6,Email Campaign,Cash on Delivery,Mobile,0,5,450
ORD10359,2024-05-25,May,5,Q2,Fashion,Jeans,Madhya Pradesh,Bhopal,1,1471,0,1471.0,671.0,Paid Ad,UPI,Mobile,0,5,800
ORD10360,2024-04-25,April,4,Q2,Sports,Yoga Mat,West Bengal,Kolkata,3,994,0,2982.0,1782.0,Organic Search,UPI,Mobile,0,5,1200
ORD10361,2024-10-09,October,10,Q4,Beauty,Moisturiser,Rajasthan,Jaipur,2,539,25,808.5,408.5,Referral,Debit Card,Mobile,1,3,400
ORD10362,2024-11-06,November,11,Q4,Home & Kitchen,Pressure Cooker,Tamil Nadu,Chennai,3,1268,20,3043.2,643.2,Paid Ad,UPI,Mobile,0,5,2400
ORD10363,2024-06-04,June,6,Q2,Home & Kitchen,Air Fryer,Delhi,Delhi,1,4573,0,4573.0,2073.0,Direct,Net Banking,Desktop,0,4,2500
ORD10364,2024-04-30,April,4,Q2,Electronics,Smartphone,Odisha,Bhubaneswar,5,24125,15,102531.25,27531.25,Paid Ad,Credit Card,Desktop,0,5,75000
ORD10365,2024-10-01,October,10,Q4,Beauty,Hair Oil,Karnataka,Bengaluru,4,184,0,736.0,136.0,Social Media,UPI,Mobile,0,5,600
ORD10366,2024-02-10,February,2,Q1,Fashion,Kurta Set,Gujarat,Ahmedabad,1,1182,0,1182.0,582.0,Organic Search,Net Banking,Tablet,1,5,600
ORD10367,2024-03-28,March,3,Q1,Beauty,Face Serum,Punjab,Chandigarh,3,461,30,968.1,68.1,Direct,Credit Card,Mobile,0,4,900
ORD10368,2024-12-29,December,12,Q4,Sports,Yoga Mat,Gujarat,Ahmedabad,5,701,20,2804.0,804.0,Social Media,UPI,Mobile,0,5,2000
ORD10369,2024-10-06,October,10,Q4,Fashion,Saree,West Bengal,Kolkata,2,2116,5,4020.4,1620.4,Social Media,Cash on Delivery,Desktop,0,5,2400
ORD10370,2024-01-11,January,1,Q1,Home & Kitchen,Bedsheet Set,West Bengal,Kolkata,2,547,10,984.6,184.6,Referral,UPI,Mobile,0,5,800
ORD10371,2024-06-28,June,6,Q2,Fashion,Saree,Madhya Pradesh,Bhopal,1,2574,10,2316.6,1116.6,Social Media,Credit Card,Desktop,0,4,1200
ORD10372,2024-05-10,May,5,Q2,Electronics,Smartphone,Madhya Pradesh,Bhopal,1,23086,15,19623.1,4623.1,Social Media,UPI,Mobile,0,4,15000
ORD10373,2024-04-15,April,4,Q2,Beauty,Hair Oil,Delhi,Delhi,1,303,10,272.7,122.7,Direct,UPI,Mobile,0,4,150
ORD10374,2024-08-24,August,8,Q3,Sports,Dumbbell Set,Telangana,Hyderabad,4,1843,20,5897.6,2697.6,Social Media,UPI,Mobile,0,5,3200
ORD10375,2024-01-02,January,1,Q1,Fashion,Jeans,Maharashtra,Mumbai,1,1113,5,1057.35,257.35,Direct,Cash on Delivery,Desktop,1,5,800
ORD10376,2024-06-24,June,6,Q2,Fashion,Saree,Odisha,Bhubaneswar,3,3322,0,9966.0,6366.0,Email Campaign,UPI,Mobile,0,3,3600
ORD10377,2024-05-11,May,5,Q2,Home & Kitchen,Pressure Cooker,Gujarat,Ahmedabad,1,1340,0,1340.0,540.0,Paid Ad,UPI,Mobile,0,5,800
ORD10378,2024-04-02,April,4,Q2,Fashion,Kurta Set,Kerala,Kochi,1,1247,25,935.25,335.25,Direct,Debit Card,Mobile,0,5,600
ORD10379,2024-10-26,October,10,Q4,Home & Kitchen,Pressure Cooker,Madhya Pradesh,Bhopal,4,991,15,3369.4,169.4,Social Media,UPI,Desktop,0,5,3200
ORD10380,2024-07-30,July,7,Q3,Beauty,Hair Oil,Karnataka,Bengaluru,1,260,25,195.0,45.0,Referral,Debit Card,Desktop,0,5,150
ORD10381,2024-06-08,June,6,Q2,Fashion,Sneakers,Tamil Nadu,Chennai,2,2387,0,4774.0,1774.0,Direct,UPI,Mobile,0,5,3000
ORD10382,2024-12-30,December,12,Q4,Home & Kitchen,Air Fryer,Telangana,Hyderabad,1,5403,15,4592.55,2092.55,Direct,UPI,Desktop,0,5,2500
ORD10383,2024-08-25,August,8,Q3,Home & Kitchen,Pressure Cooker,Delhi,Delhi,1,1965,10,1768.5,968.5,Organic Search,UPI,Mobile,0,4,800
ORD10384,2024-03-15,March,3,Q1,Fashion,Kurta Set,Karnataka,Bengaluru,4,947,0,3788.0,1388.0,Social Media,Cash on Delivery,Mobile,0,4,2400
ORD10385,2024-07-06,July,7,Q3,Fashion,Sneakers,West Bengal,Kolkata,1,2101,0,2101.0,601.0,Referral,Credit Card,Tablet,1,5,1500
ORD10386,2024-02-27,February,2,Q1,Groceries,Organic Honey,Delhi,Delhi,1,430,10,387.0,107.0,Email Campaign,UPI,Mobile,0,4,280
ORD10387,2024-04-21,April,4,Q2,Fashion,Jeans,Maharashtra,Mumbai,1,884,15,751.4,-48.6,Direct,UPI,Mobile,0,2,800
ORD10388,2024-11-23,November,11,Q4,Sports,Dumbbell Set,Haryana,Gurugram,1,1917,25,1437.75,637.75,Referral,UPI,Mobile,0,4,800
ORD10389,2024-06-25,June,6,Q2,Electronics,Laptop,Tamil Nadu,Chennai,1,60478,25,45358.5,10358.5,Direct,Credit Card,Mobile,0,5,35000
ORD10390,2024-12-28,December,12,Q4,Groceries,Organic Honey,Haryana,Gurugram,1,554,5,526.3,246.3,Email Campaign,Cash on Delivery,Mobile,0,5,280
ORD10391,2024-07-04,July,7,Q3,Electronics,Earbuds,Rajasthan,Jaipur,2,1856,5,3526.4,1126.4,Direct,Cash on Delivery,Mobile,0,5,2400
ORD10392,2024-09-23,September,9,Q3,Fashion,Saree,Karnataka,Bengaluru,2,1387,20,2219.2,-180.8,Social Media,Net Banking,Desktop,0,4,2400
ORD10393,2024-09-30,September,9,Q3,Electronics,Smartwatch,Telangana,Hyderabad,2,6092,10,10965.6,3965.6,Paid Ad,Cash on Delivery,Desktop,0,4,7000
ORD10394,2024-08-15,August,8,Q3,Beauty,Hair Oil,Uttar Pradesh,Bareilly,1,238,5,226.1,76.1,Social Media,Wallet,Mobile,0,4,150
ORD10395,2024-09-23,September,9,Q3,Fashion,Jeans,Karnataka,Bengaluru,1,1841,0,1841.0,1041.0,Organic Search,UPI,Mobile,0,5,800
ORD10396,2024-12-09,December,12,Q4,Beauty,Hair Oil,West Bengal,Kolkata,1,189,10,170.1,20.1,Organic Search,UPI,Mobile,0,2,150
ORD10397,2024-04-05,April,4,Q2,Home & Kitchen,Air Fryer,Telangana,Hyderabad,1,5393,10,4853.7,2353.7,Referral,UPI,Mobile,0,5,2500
ORD10398,2024-02-28,February,2,Q1,Home & Kitchen,Bedsheet Set,Delhi,Delhi,2,992,10,1785.6,985.6,Paid Ad,UPI,Tablet,0,4,800
ORD10399,2024-10-19,October,10,Q4,Electronics,Smartwatch,Punjab,Chandigarh,2,6010,0,12020.0,5020.0,Referral,Debit Card,Mobile,0,4,7000
ORD10400,2024-05-07,May,5,Q2,Groceries,Organic Honey,Madhya Pradesh,Bhopal,1,417,10,375.3,95.3,Referral,UPI,Mobile,0,3,280
ORD10401,2024-09-01,September,9,Q3,Fashion,Sneakers,West Bengal,Kolkata,1,2005,5,1904.75,404.75,Social Media,Cash on Delivery,Desktop,1,4,1500
ORD10402,2024-12-18,December,12,Q4,Beauty,Hair Oil,Telangana,Hyderabad,4,245,20,784.0,184.0,Email Campaign,UPI,Mobile,0,5,600
ORD10403,2024-12-29,December,12,Q4,Fashion,Jeans,Haryana,Gurugram,1,1955,25,1466.25,666.25,Email Campaign,UPI,Mobile,1,5,800
ORD10404,2024-05-03,May,5,Q2,Home & Kitchen,Bedsheet Set,Uttar Pradesh,Bareilly,5,999,15,4245.75,2245.75,Direct,Cash on Delivery,Desktop,0,4,2000
ORD10405,2024-02-21,February,2,Q1,Books,UPSC Guide,Tamil Nadu,Chennai,2,596,25,894.0,94.0,Email Campaign,Net Banking,Mobile,1,4,800
ORD10406,2024-07-23,July,7,Q3,Sports,Yoga Mat,Delhi,Delhi,1,804,0,804.0,404.0,Social Media,UPI,Mobile,1,4,400
ORD10407,2024-11-02,November,11,Q4,Electronics,Laptop,Punjab,Chandigarh,2,59681,0,119362.0,49362.0,Social Media,Net Banking,Desktop,0,5,70000
ORD10408,2024-12-23,December,12,Q4,Books,Data Science Book,Madhya Pradesh,Bhopal,1,623,15,529.55,29.55,Direct,UPI,Mobile,0,5,500
ORD10409,2024-06-22,June,6,Q2,Electronics,Laptop,Karnataka,Bengaluru,1,39008,20,31206.4,-3793.6,Social Media,Credit Card,Mobile,0,5,35000
ORD10410,2024-12-01,December,12,Q4,Electronics,Smartwatch,Tamil Nadu,Chennai,1,6217,0,6217.0,2717.0,Organic Search,Cash on Delivery,Mobile,0,4,3500
ORD10411,2024-11-25,November,11,Q4,Electronics,Smartphone,Delhi,Delhi,1,27476,20,21980.8,6980.8,Paid Ad,Net Banking,Mobile,0,4,15000
ORD10412,2024-08-29,August,8,Q3,Home & Kitchen,Bedsheet Set,West Bengal,Kolkata,1,922,5,875.9,475.9,Referral,Debit Card,Tablet,0,5,400
ORD10413,2024-07-12,July,7,Q3,Groceries,Dry Fruits 500g,Odisha,Bhubaneswar,1,395,0,395.0,45.0,Organic Search,Debit Card,Tablet,0,3,350
ORD10414,2024-06-03,June,6,Q2,Electronics,Earbuds,Madhya Pradesh,Bhopal,1,2703,0,2703.0,1503.0,Email Campaign,UPI,Mobile,0,5,1200
ORD10415,2024-12-05,December,12,Q4,Home & Kitchen,Pressure Cooker,Gujarat,Ahmedabad,3,1568,0,4704.0,2304.0,Email Campaign,UPI,Mobile,0,4,2400
ORD10416,2024-04-29,April,4,Q2,Home & Kitchen,Air Fryer,Tamil Nadu,Chennai,2,5479,0,10958.0,5958.0,Organic Search,Net Banking,Mobile,0,5,5000
ORD10417,2024-12-17,December,12,Q4,Sports,Yoga Mat,West Bengal,Kolkata,1,701,20,560.8,160.8,Social Media,UPI,Mobile,1,4,400
ORD10418,2024-01-08,January,1,Q1,Beauty,Moisturiser,Punjab,Chandigarh,1,441,15,374.85,174.85,Email Campaign,UPI,Mobile,0,5,200
ORD10419,2024-06-09,June,6,Q2,Groceries,Organic Honey,Delhi,Delhi,2,480,5,912.0,352.0,Paid Ad,Credit Card,Desktop,0,4,560
ORD10420,2024-01-20,January,1,Q1,Home & Kitchen,Pressure Cooker,Odisha,Bhubaneswar,1,1736,0,1736.0,936.0,Email Campaign,Credit Card,Mobile,0,2,800
ORD10421,2024-08-10,August,8,Q3,Home & Kitchen,Bedsheet Set,Rajasthan,Jaipur,4,1048,0,4192.0,2592.0,Referral,UPI,Mobile,0,5,1600
ORD10422,2024-11-05,November,11,Q4,Beauty,Face Serum,Maharashtra,Mumbai,2,783,0,1566.0,966.0,Referral,Net Banking,Mobile,0,5,600
ORD10423,2024-03-14,March,3,Q1,Fashion,Saree,Kerala,Kochi,3,3066,10,8278.2,4678.2,Paid Ad,Debit Card,Desktop,0,4,3600
ORD10424,2024-12-29,December,12,Q4,Books,Data Science Book,Karnataka,Bengaluru,4,765,15,2601.0,601.0,Paid Ad,Debit Card,Desktop,0,3,2000
ORD10425,2024-06-19,June,6,Q2,Beauty,Face Serum,Rajasthan,Jaipur,5,427,20,1708.0,208.0,Referral,Cash on Delivery,Mobile,0,4,1500
ORD10426,2024-07-26,July,7,Q3,Fashion,Sneakers,Haryana,Gurugram,1,3735,0,3735.0,2235.0,Paid Ad,UPI,Mobile,0,4,1500
ORD10427,2024-03-03,March,3,Q1,Sports,Yoga Mat,Odisha,Bhubaneswar,3,665,15,1695.75,495.75,Email Campaign,UPI,Mobile,1,2,1200
ORD10428,2024-10-31,October,10,Q4,Home & Kitchen,Pressure Cooker,Uttar Pradesh,Lucknow,1,1625,10,1462.5,662.5,Social Media,UPI,Tablet,0,5,800
ORD10429,2024-05-02,May,5,Q2,Books,UPSC Guide,Punjab,Chandigarh,2,512,20,819.2,19.2,Social Media,Credit Card,Mobile,0,4,800
ORD10430,2024-05-07,May,5,Q2,Home & Kitchen,Bedsheet Set,Delhi,Delhi,1,627,0,627.0,227.0,Referral,UPI,Mobile,0,4,400
ORD10431,2024-11-18,November,11,Q4,Fashion,Jeans,Madhya Pradesh,Bhopal,3,1680,20,4032.0,1632.0,Email Campaign,UPI,Desktop,1,4,2400
ORD10432,2024-11-22,November,11,Q4,Home & Kitchen,Bedsheet Set,Maharashtra,Mumbai,1,1074,0,1074.0,674.0,Organic Search,Net Banking,Desktop,0,5,400
ORD10433,2024-03-15,March,3,Q1,Electronics,Smartphone,Gujarat,Ahmedabad,1,21353,30,14947.1,-52.9,Paid Ad,Credit Card,Mobile,1,5,15000
ORD10434,2024-09-20,September,9,Q3,Sports,Dumbbell Set,Odisha,Bhubaneswar,1,1087,0,1087.0,287.0,Referral,Debit Card,Mobile,0,3,800
ORD10435,2024-08-05,August,8,Q3,Groceries,Organic Honey,Tamil Nadu,Chennai,2,545,5,1035.5,475.5,Paid Ad,Cash on Delivery,Desktop,0,2,560
ORD10436,2024-02-15,February,2,Q1,Beauty,Moisturiser,Haryana,Gurugram,3,301,30,632.1,32.1,Email Campaign,UPI,Desktop,0,4,600
ORD10437,2024-06-12,June,6,Q2,Beauty,Moisturiser,Punjab,Chandigarh,5,301,15,1279.25,279.25,Paid Ad,UPI,Mobile,0,5,1000
ORD10438,2024-12-14,December,12,Q4,Beauty,Moisturiser,Odisha,Bhubaneswar,1,491,10,441.9,241.9,Direct,Net Banking,Desktop,0,3,200
ORD10439,2024-10-02,October,10,Q4,Books,UPSC Guide,Telangana,Hyderabad,1,574,10,516.6,116.6,Referral,UPI,Desktop,0,4,400
ORD10440,2024-02-27,February,2,Q1,Beauty,Face Serum,Kerala,Kochi,1,573,15,487.05,187.05,Social Media,Debit Card,Mobile,1,5,300
ORD10441,2024-03-05,March,3,Q1,Fashion,Kurta Set,Kerala,Kochi,1,1197,15,1017.45,417.45,Paid Ad,Credit Card,Mobile,0,5,600
ORD10442,2024-01-06,January,1,Q1,Home & Kitchen,Air Fryer,Delhi,Delhi,1,4889,20,3911.2,1411.2,Social Media,UPI,Desktop,1,4,2500
ORD10443,2024-12-22,December,12,Q4,Electronics,Smartwatch,Tamil Nadu,Chennai,2,6048,15,10281.6,3281.6,Direct,Debit Card,Mobile,0,5,7000
ORD10444,2024-10-20,October,10,Q4,Beauty,Moisturiser,Uttar Pradesh,Bareilly,3,423,20,1015.2,415.2,Referral,Debit Card,Mobile,0,3,600
ORD10445,2024-02-29,February,2,Q1,Electronics,Smartphone,West Bengal,Kolkata,1,25237,0,25237.0,10237.0,Referral,Credit Card,Mobile,0,5,15000
ORD10446,2024-11-11,November,11,Q4,Electronics,Smartphone,Madhya Pradesh,Bhopal,1,26574,10,23916.6,8916.6,Referral,Cash on Delivery,Mobile,0,5,15000
ORD10447,2024-10-01,October,10,Q4,Groceries,Dry Fruits 500g,Punjab,Chandigarh,1,627,0,627.0,277.0,Referral,UPI,Mobile,0,4,350
ORD10448,2024-05-28,May,5,Q2,Groceries,Organic Honey,Punjab,Chandigarh,4,473,0,1892.0,772.0,Paid Ad,UPI,Desktop,0,5,1120
ORD10449,2024-11-08,November,11,Q4,Groceries,Organic Honey,Rajasthan,Jaipur,1,428,10,385.2,105.2,Direct,UPI,Desktop,0,5,280
ORD10450,2024-08-15,August,8,Q3,Fashion,Jeans,Uttar Pradesh,Bareilly,4,1628,25,4884.0,1684.0,Organic Search,Credit Card,Mobile,0,4,3200
ORD10451,2024-08-07,August,8,Q3,Electronics,Laptop,Maharashtra,Mumbai,2,44292,0,88584.0,18584.0,Organic Search,Credit Card,Desktop,0,4,70000
ORD10452,2024-09-15,September,9,Q3,Home & Kitchen,Air Fryer,West Bengal,Kolkata,1,3745,10,3370.5,870.5,Paid Ad,Cash on Delivery,Desktop,0,5,2500
ORD10453,2024-02-11,February,2,Q1,Beauty,Face Serum,West Bengal,Kolkata,4,425,0,1700.0,500.0,Email Campaign,UPI,Desktop,0,4,1200
ORD10454,2024-05-01,May,5,Q2,Fashion,Jeans,Rajasthan,Jaipur,1,1880,20,1504.0,704.0,Referral,Debit Card,Mobile,1,1,800
ORD10455,2024-06-04,June,6,Q2,Fashion,Sneakers,Uttar Pradesh,Bareilly,5,2523,0,12615.0,5115.0,Paid Ad,Cash on Delivery,Desktop,0,4,7500
ORD10456,2024-02-19,February,2,Q1,Fashion,Sneakers,Karnataka,Bengaluru,1,3731,5,3544.45,2044.45,Paid Ad,UPI,Mobile,0,5,1500
ORD10457,2024-07-26,July,7,Q3,Groceries,Organic Honey,Maharashtra,Mumbai,3,483,5,1376.55,536.55,Direct,Debit Card,Mobile,0,5,840
ORD10458,2024-12-12,December,12,Q4,Beauty,Moisturiser,Telangana,Hyderabad,2,389,15,661.3,261.3,Referral,Credit Card,Mobile,0,4,400
ORD10459,2024-07-31,July,7,Q3,Electronics,Smartphone,West Bengal,Kolkata,1,21863,15,18583.55,3583.55,Social Media,Debit Card,Mobile,0,5,15000
ORD10460,2024-07-22,July,7,Q3,Fashion,Saree,Madhya Pradesh,Bhopal,4,2239,5,8508.2,3708.2,Organic Search,UPI,Mobile,0,4,4800
ORD10461,2024-10-12,October,10,Q4,Fashion,Saree,Madhya Pradesh,Bhopal,2,2622,20,4195.2,1795.2,Social Media,Debit Card,Mobile,0,4,2400
ORD10462,2024-08-20,August,8,Q3,Groceries,Organic Honey,Uttar Pradesh,Lucknow,5,432,0,2160.0,760.0,Email Campaign,Cash on Delivery,Desktop,0,5,1400
ORD10463,2024-03-10,March,3,Q1,Beauty,Moisturiser,Gujarat,Ahmedabad,3,272,10,734.4,134.4,Organic Search,Cash on Delivery,Mobile,0,5,600
ORD10464,2024-07-26,July,7,Q3,Fashion,Sneakers,Karnataka,Bengaluru,1,3630,5,3448.5,1948.5,Organic Search,Net Banking,Mobile,0,5,1500
ORD10465,2024-06-24,June,6,Q2,Beauty,Hair Oil,Madhya Pradesh,Bhopal,1,221,10,198.9,48.9,Direct,Cash on Delivery,Mobile,0,4,150
ORD10466,2024-08-26,August,8,Q3,Fashion,Sneakers,Rajasthan,Jaipur,1,2505,0,2505.0,1005.0,Email Campaign,UPI,Tablet,0,4,1500
ORD10467,2024-08-11,August,8,Q3,Beauty,Face Serum,Delhi,Delhi,1,370,5,351.5,51.5,Paid Ad,UPI,Mobile,0,3,300
ORD10468,2024-10-09,October,10,Q4,Beauty,Hair Oil,Gujarat,Ahmedabad,1,235,0,235.0,85.0,Referral,Debit Card,Mobile,0,4,150
ORD10469,2024-05-15,May,5,Q2,Beauty,Hair Oil,Kerala,Kochi,1,175,10,157.5,7.5,Referral,Wallet,Mobile,1,5,150
ORD10470,2024-09-11,September,9,Q3,Fashion,Sneakers,Punjab,Chandigarh,1,2154,15,1830.9,330.9,Organic Search,UPI,Mobile,0,4,1500
ORD10471,2024-09-21,September,9,Q3,Groceries,Organic Honey,Madhya Pradesh,Bhopal,1,357,5,339.15,59.15,Paid Ad,Net Banking,Mobile,0,4,280
ORD10472,2024-10-24,October,10,Q4,Beauty,Moisturiser,Rajasthan,Jaipur,1,595,10,535.5,335.5,Organic Search,Net Banking,Mobile,0,5,200
ORD10473,2024-09-23,September,9,Q3,Electronics,Smartphone,Rajasthan,Jaipur,1,17850,5,16957.5,1957.5,Email Campaign,UPI,Mobile,0,5,15000
ORD10474,2024-04-23,April,4,Q2,Groceries,Organic Honey,Punjab,Chandigarh,2,330,10,594.0,34.0,Social Media,UPI,Mobile,0,5,560
ORD10475,2024-04-18,April,4,Q2,Electronics,Earbuds,Telangana,Hyderabad,2,2637,10,4746.6,2346.6,Paid Ad,Wallet,Mobile,0,4,2400
ORD10476,2024-07-30,July,7,Q3,Fashion,Sneakers,Kerala,Kochi,3,2411,10,6509.7,2009.7,Referral,Cash on Delivery,Desktop,0,2,4500
ORD10477,2024-09-23,September,9,Q3,Groceries,Dry Fruits 500g,Tamil Nadu,Chennai,2,581,5,1103.9,403.9,Referral,Credit Card,Desktop,0,4,700
ORD10478,2024-03-10,March,3,Q1,Fashion,Sneakers,Uttar Pradesh,Lucknow,1,3893,15,3309.05,1809.05,Paid Ad,Debit Card,Mobile,0,5,1500
ORD10479,2024-12-16,December,12,Q4,Groceries,Dry Fruits 500g,Madhya Pradesh,Bhopal,1,430,10,387.0,37.0,Organic Search,Debit Card,Mobile,0,4,350
ORD10480,2024-05-23,May,5,Q2,Groceries,Dry Fruits 500g,Delhi,Delhi,1,630,5,598.5,248.5,Direct,Credit Card,Mobile,0,5,350
ORD10481,2024-07-10,July,7,Q3,Home & Kitchen,Bedsheet Set,Punjab,Chandigarh,1,1049,10,944.1,544.1,Email Campaign,Debit Card,Desktop,0,4,400
ORD10482,2024-06-11,June,6,Q2,Fashion,Saree,Maharashtra,Mumbai,5,2236,5,10621.0,4621.0,Referral,Debit Card,Mobile,0,5,6000
ORD10483,2024-04-29,April,4,Q2,Fashion,Sneakers,Kerala,Kochi,1,2443,0,2443.0,943.0,Direct,Debit Card,Desktop,0,5,1500
ORD10484,2024-02-27,February,2,Q1,Sports,Yoga Mat,Rajasthan,Jaipur,4,526,0,2104.0,504.0,Social Media,Credit Card,Mobile,0,5,1600
ORD10485,2024-11-26,November,11,Q4,Sports,Dumbbell Set,Uttar Pradesh,Lucknow,1,1711,20,1368.8,568.8,Direct,UPI,Desktop,1,5,800
ORD10486,2024-12-25,December,12,Q4,Sports,Yoga Mat,Uttar Pradesh,Bareilly,1,743,10,668.7,268.7,Paid Ad,UPI,Mobile,0,4,400
ORD10487,2024-06-10,June,6,Q2,Electronics,Smartwatch,Karnataka,Bengaluru,4,6502,20,20806.4,6806.4,Organic Search,UPI,Mobile,0,4,14000
ORD10488,2024-01-02,January,1,Q1,Electronics,Earbuds,Uttar Pradesh,Lucknow,2,1965,10,3537.0,1137.0,Direct,Credit Card,Mobile,0,4,2400
ORD10489,2024-01-28,January,1,Q1,Home & Kitchen,Bedsheet Set,Telangana,Hyderabad,2,1007,25,1510.5,710.5,Organic Search,Debit Card,Mobile,0,2,800
ORD10490,2024-03-15,March,3,Q1,Home & Kitchen,Bedsheet Set,Kerala,Kochi,1,754,5,716.3,316.3,Social Media,Credit Card,Mobile,0,4,400
ORD10491,2024-01-30,January,1,Q1,Groceries,Dry Fruits 500g,Delhi,Delhi,2,611,5,1160.9,460.9,Email Campaign,Debit Card,Tablet,0,4,700
